filename,bug_id,bisection_result,commit_time,bad_opt_level,passes_to_enable_vector,passes_to_enable
109,llvmorg2.9.0#mis_compile#2bb40357079635058343743863f4d6be51501f51_726003e79d86d25cd44eee1e32ca65e3d440d843#None,631c5b2 teach GetLinearExpression to be a bit more aggressive.,1259254801,-O3,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
100,llvmorg2.9.0#mis_compile#2bb40357079635058343743863f4d6be51501f51_726003e79d86d25cd44eee1e32ca65e3d440d843#None,1bf7ff7 Implement PR1143 (at -m64) by making basicaa look through extensions.  We previously already handled it at -m32 because there were no i32->i64 extensions for addressing.,1259261613,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,indvars,inline,instcombine,ipsccp,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unswitch,loops,loopsimplify,mem2reg,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
98,llvmorg2.9.0#mis_compile#2bb40357079635058343743863f4d6be51501f51_726003e79d86d25cd44eee1e32ca65e3d440d843#None,"efd7f9c Reorder the contents of various getAnalysisUsage functions, eliminating a redundant loopsimplify run from the default -O2 sequence.",1279303125,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","adce,basiccg,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,scalarrepl,"
53,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,631c5b2 teach GetLinearExpression to be a bit more aggressive.,1259254801,-O3,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
30,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,e35e6f0 Teach ConstantFolding to do a better job when folding gep(bitcast).,1259530855,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
99,llvmorg2.9.0#mis_compile#2bb40357079635058343743863f4d6be51501f51_726003e79d86d25cd44eee1e32ca65e3d440d843#None,2f0354e add support for recursive phi translation and phi translation of add with immediate.  This allows us to optimize this function:,1259349091,-O3,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
55,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,"b92156d Fold the ShrinkDemandedOps pass into the regular DAGCombiner pass, which is faster, simpler, and less surprising.",1276823121,-Os,,
97,llvmorg2.9.0#mis_compile#2bb40357079635058343743863f4d6be51501f51_726003e79d86d25cd44eee1e32ca65e3d440d843#None,1bf7ff7 Implement PR1143 (at -m64) by making basicaa look through extensions.  We previously already handled it at -m32 because there were no i32->i64 extensions for addressing.,1259261613,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","adce,basiccg,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-rotate,"
108,llvmorg2.9.0#mis_compile#2bb40357079635058343743863f4d6be51501f51_726003e79d86d25cd44eee1e32ca65e3d440d843#None,631c5b2 teach GetLinearExpression to be a bit more aggressive.,1259254801,-O3,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
63,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,e697a6f Constant fold x == undef to undef.,1277760607,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
90,llvmorg2.9.0#mis_compile#55cf2ed148c10dd9247bc01e767f0e6904a7b389_309b4c49e44b3878774b15c9d11ca7d831e2905f#None,"7a5b56a Change the other half of aliasGEP (which handles GEP differencing) to use DecomposeGEPExpression.  This dramatically simplifies and shrinks the code by eliminating the horrible CheckGEPInstructions method, fixes a miscompilation (@test3) and makes the code more aggressive.  In particular, we now handle the @test4 case, which is reduced from the SmallPtrSet constructor.  Missing this caused us to emit a variable length memset instead of a fixed size one.",1259201854,-O3,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
46,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,"b92156d Fold the ShrinkDemandedOps pass into the regular DAGCombiner pass, which is faster, simpler, and less surprising.",1276823121,-Os,,
79,llvmorg2.9.0#mis_compile#55cf2ed148c10dd9247bc01e767f0e6904a7b389_309b4c49e44b3878774b15c9d11ca7d831e2905f#None,12dacdd teach basicaa that A[i] != A[i+1].,1259252290,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","adce,basiccg,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-rotate,"
41,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,a7d81ab X86-64: pass/return structs of float/int as float/i32 instead of double/i64 to make the code generated for ABI cleaner.  Passing in the low part of a double is the same as passing in a float.,1277755019,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,strip-dead-prototypes,tailcallelim,verify,"
83,llvmorg2.9.0#mis_compile#55cf2ed148c10dd9247bc01e767f0e6904a7b389_309b4c49e44b3878774b15c9d11ca7d831e2905f#None,631c5b2 teach GetLinearExpression to be a bit more aggressive.,1259254801,-O3,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
77,llvmorg2.9.0#mis_compile#55cf2ed148c10dd9247bc01e767f0e6904a7b389_309b4c49e44b3878774b15c9d11ca7d831e2905f#None,"1dc98b4 completely rewrite the memory promotion algorithm in LICM. Among other things, this uses SSAUpdater instead of PromoteMemToReg.",1283064232,-O3,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
84,llvmorg2.9.0#mis_compile#55cf2ed148c10dd9247bc01e767f0e6904a7b389_309b4c49e44b3878774b15c9d11ca7d831e2905f#None,113fb54 Increase inliner thresholds by 25.,1265309300,-Os,,
24,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,e35e6f0 Teach ConstantFolding to do a better job when folding gep(bitcast).,1259530855,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
4,llvmorg2.8.0#mis_compile#49d15b959ea449d891f4204914bdcefe4daf79fc_7a24210ebdcefc1446369ec98f4209a93353335e#None,"20b551a IRgen: Always use i8 arrays to access union bit-fields. This is ugly, but matches how we currently handle structs, and this correctly handles -fno-bitfield-type-align.",1271785950,-Os,"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0","adce,basiccg,constmerge,correlated-propagation,deadargelim,deadtypeelim,domfrontier,domtree,dse,functionattrs,globalopt,gvn,indvars,inline,instcombine,ipsccp,iv-users,jump-threading,lazy-value-info,lcssa,licm,loop-deletion,loop-rotate,loop-unroll,loop-unswitch,loops,loopsimplify,memcpyopt,memdep,preverify,print-used-types,prune-eh,reassociate,scalar-evolution,scalarrepl,sccp,simplify-libcalls,simplifycfg,strip-dead-prototypes,tailcallelim,verify,"
